row_id,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_id,order_status,customer_state,customer_city
123,0046e1d57f4c07c8c92ab26be8c3dfc0,1,ff6caf9340512b8bf6d2a2a6df032cfa,38e6dada03429a47197d5d584d793b41,2017-10-02 15:49:17,7.79,7.78,200.0,16.0,5.0,12.0,ae55e228ded796581eccc67045516023,delivered,SP,sao paulo
124,00471463a6106056c1a2a809f70de640,1,9df0e8a7eef2a38b74e6d5c0e224b11f,7c67e1448b00f6e969d365cea6b010ab,2017-10-03 22:46:14,179.99,85.97,28600.0,41.0,43.0,91.0,fcad74a7e0dff27c33e36cbd78280bf9,delivered,DF,brasilia
125,00482f2670787292280e0a8153d82467,1,a9c404971d1a5b1cbc2e4070e02731fd,702835e4b785b67a084280efca355756,2017-02-17 16:18:07,7.6,10.96,700.0,35.0,14.0,11.0,baa4ed05f22ffb6c4a41b71b699a492c,delivered,MG,juiz de fora
128,004ba47bb589cdbc485e6025bd6d3c81,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-12-29 20:48:10,49.0,11.85,250.0,18.0,3.0,28.0,ab30bf72cae845f3814c7baa50ca549a,delivered,SP,santa fe do sul
129,004ca5ae248069d68e8594df8abf6ce0,1,cd71c76f5ab15f51f24fb214fc42d8ab,620c87c171fb2a6dd6e8bb4dec959fc6,2018-06-14 18:52:39,159.9,61.18,367.0,21.0,15.0,18.0,576908744ae56c9cf061c40a434e2a24,delivered,PA,belem
130,004d76fef3dd46eb4f70da049c8d1f93,1,28a652ff04e43c1bc57937a9f8770f9b,3d871de0142ce09b7081e2b9d1733cb1,2017-12-27 11:10:33,120.0,27.39,7700.0,28.0,55.0,37.0,e600c255f682a86dfd0c57d3b1d7417b,delivered,SP,matao
131,004eab0fd8f28adaf8d488976f77febe,1,0c753fe6a58dfa7a27bda5de76e779c3,7586919161935337bf6b6d7ff5779648,2017-08-08 15:45:17,21.5,11.98,1338.0,23.0,12.0,14.0,c476ddfbabfa4624603e0b7f8e245057,delivered,RJ,rio de janeiro
132,004f5d8f238e8908e6864b874eda3391,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-06 09:29:25,122.99,15.61,400.0,20.0,12.0,15.0,a69c820c317aa348d781a9d6732afc23,delivered,MS,corumba
133,004fb11815bc03b01b20a614eef69d14,1,68c923fddf7f83316b53252eaf830724,7a67c85e85bb2ce8582c35f2203ad736,2017-11-30 14:16:42,72.99,19.75,1000.0,42.0,25.0,15.0,9e2690a7ad4a0fd8bbf0a5b355d5e6ea,delivered,BA,bom jesus da lapa
135,005059edee63c8c708ba61910793b31b,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-02-12 18:30:33,92.0,17.89,1550.0,44.0,14.0,34.0,d3b3960bebb0ff8c6edb75c8edd39212,delivered,RJ,porto real
136,005059edee63c8c708ba61910793b31b,2,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-02-12 18:30:33,92.0,17.89,1550.0,44.0,14.0,34.0,d3b3960bebb0ff8c6edb75c8edd39212,delivered,RJ,porto real
137,00526a9d4ebde463baee25f386963ddc,1,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-14 22:15:22,33.89,8.4,388.0,16.0,16.0,14.0,5848ef3f994e18c5121d291e0daedc81,delivered,SP,ferraz de vasconcelos
138,00526a9d4ebde463baee25f386963ddc,2,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-14 22:15:22,33.89,8.4,388.0,16.0,16.0,14.0,5848ef3f994e18c5121d291e0daedc81,delivered,SP,ferraz de vasconcelos
141,0055b77cca3186676c147f532dd2547b,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-02-25 22:47:21,149.0,40.37,6550.0,20.0,20.0,20.0,3747cfcc18da3cff44fd440770d92d97,delivered,RJ,rio de janeiro
142,0057199db02d1a5ef41bacbf41f8f63b,1,41eee23c25f7a574dfaf8d5c151dbb12,e5a3438891c0bfdb9394643f95273d8e,2018-01-25 09:07:51,20.3,16.79,200.0,16.0,2.0,11.0,c664dc5de5b5f4184bc4ca0285b9f8fe,delivered,MT,sinop
143,00571ded73b3c061925584feab0db425,1,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01,450.0,23.0,8.0,15.0,3c628393675b42c6b5ef89461f68ecef,delivered,MG,belo horizonte
144,00571ded73b3c061925584feab0db425,2,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01,450.0,23.0,8.0,15.0,3c628393675b42c6b5ef89461f68ecef,delivered,MG,belo horizonte
145,00584d79015452d19fd3d044ba3abdc0,1,d9c01b484ada6a360c2715a08fdf1568,7202e2ba20579a9bd1acb29e61fe71f6,2017-07-27 19:27:31,109.9,12.27,325.0,18.0,25.0,21.0,85d84596608ea7f87175ca9521ee12aa,delivered,SP,sao paulo
146,00588f5f20fee630b83d4709e0a42715,1,bd6e8cf9fe4122c385da2bcb9f979d5d,4e922959ae960d389249c378d1c939f5,2017-08-29 16:04:45,89.0,25.9,88.0,16.0,7.0,12.0,b129d989bd1940915efbdc2d239386d3,delivered,PA,ipixuna do para
147,005997dca4c1fc45066d0a03d54a6469,1,2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,2018-04-16 18:15:20,120.0,13.75,3500.0,36.0,25.0,21.0,c5b44be122ce413a4517716ad9dd072e,delivered,SP,praia grande
148,005a1dded353107dbabf8ffc83a20365,1,7e6c4a0bf900e259f50ba63331fd2785,6560211a19b47992c3666cc44a7e94c0,2018-02-15 18:10:50,75.0,14.28,250.0,16.0,2.0,11.0,d7165639dc4a682258711343560a17d3,delivered,MG,sete lagoas
149,005b49de51a4e006055e8487a50ad8e4,1,381169576b9f3c083a1c3261da161a3b,8c16d1f32a54d92897cc437244442e1b,2017-04-13 13:50:09,46.86,14.52,225.0,25.0,9.0,29.0,366c88e3ee5ed365c8529a9639c8b91c,delivered,RS,bage
151,005d9a5423d47281ac463a968b3936fb,1,fb7a100ec8c7b34f60cec22b1a9a10e0,d98eec89afa3380e14463da2aabaea72,2017-10-24 12:28:16,49.99,18.12,150.0,16.0,16.0,16.0,a2be07c22a9d2071f65b6770e47f540b,delivered,SP,sao jose do rio pardo
152,005d9a5423d47281ac463a968b3936fb,2,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,2017-10-24 12:28:16,24.99,13.58,100.0,16.0,5.0,16.0,a2be07c22a9d2071f65b6770e47f540b,delivered,SP,sao jose do rio pardo
153,005d9a5423d47281ac463a968b3936fb,3,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,2017-10-24 12:28:16,24.99,13.58,100.0,16.0,5.0,16.0,a2be07c22a9d2071f65b6770e47f540b,delivered,SP,sao jose do rio pardo
155,005f25968fc854ea16fb16f5bdbc87c7,1,f9259c9e7c0f12c70f7a81409680a5ff,3db66a856d18a9cba7c9241fc5221c50,2018-03-08 14:50:50,69.9,16.25,925.0,52.0,21.0,33.0,837cf66598995d5f51efd00d99ced139,delivered,SP,carapicuiba
156,00602f25bffa1dcfb71e202fbf9824fb,1,32a8448d1612773bcfd0c5a8dd235e4e,86ccac0b835037332a596a33b6949ee1,2017-11-08 02:31:17,39.9,54.02,700.0,24.0,5.0,24.0,d91dc5b08f5bb5e181a878580f4ec576,delivered,PA,belem
157,00611822267e76e0055c25c18506f06e,1,3d514fecadf6cef40a2a32a3c20cd1c8,23d7c96d4a1160db1c726b248601b25a,2018-08-03 13:50:14,159.9,20.31,350.0,25.0,16.0,16.0,8832232b097dba67d540a76f6ba88795,delivered,GO,goiania
158,006127b8b9a1681a982313ed7129c3c0,1,f819f0c84a64f02d3a5606ca95edd272,7d13fca15225358621be4086e1eb0964,2018-03-15 02:30:23,540.0,16.22,710.0,19.0,13.0,14.0,1aac2b5adf8aec2c00fe67d06aa8ebc2,delivered,SP,sao paulo
159,0064d74f7de7917d54768d7722ad56ac,1,fa11ecd35f999783e96ac500532d9d45,2e90cb1677d35cfe24eef47d441b7c87,2017-09-14 21:55:22,189.9,31.17,7150.0,79.0,5.0,63.0,29dbee0c474f373b72267a9e886522ee,delivered,RJ,niteroi
160,006557c3221c1fcd02b0106343ab357b,1,7d187801885842645486f00fb166f378,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-01 14:51:13,14.9,8.27,150.0,20.0,13.0,12.0,ca9e43d2589e04a0608d8989d5c5452d,delivered,SP,sao paulo
161,00664284de7a3470d22931ed78615ee4,1,205604b962ebdae1c924e0d14e6e8ac1,1b938a7ec6ac5061a66a3766e0e75f90,2017-09-28 13:30:11,43.9,11.85,3875.0,95.0,22.0,22.0,cc0f43bd4e0f3ed1a2165365d26029ae,delivered,SP,sao paulo
162,0066a1fdaee16ad5022c5ef979d0b661,1,2fb0efd1f61f186ffdda9e8ec70f27f2,1d8dbc4f32378d715c717c1c1fc57bae,2018-06-14 20:17:26,139.0,87.28,4075.0,73.0,14.0,48.0,f19b59fc51f101023eb15bfbcca65f31,delivered,RJ,nilopolis
163,0067c6030d65af0ff98790158ddb0020,1,02ed3b595447e948efc3eac897e4df0e,640e21a7d01df7614a3b4923e990d40c,2018-05-03 21:52:36,40.35,13.71,725.0,31.0,7.0,31.0,a780c20430b67279f7a0b43cf94b1738,delivered,SP,sao paulo
164,0068468c453d28c8ef3fd089e50a5847,1,2f763ba79d9cd987b2034aac7ceffe06,822bad9bc42b51213ba522fe87b7ab5d,2017-11-30 00:52:42,469.0,20.85,595.0,8.0,6.0,6.0,6460086b02eadee2bb54c83af13698b0,delivered,RJ,nova iguacu
166,0068c109948b9a1dfb8530d1978acef3,1,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,2018-01-30 02:53:04,35.9,15.79,250.0,22.0,11.0,16.0,34417388de13fbcd12cfcbd9d1b8dfbd,delivered,MT,cuiaba
167,0068c109948b9a1dfb8530d1978acef3,2,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,2018-01-30 02:53:04,35.9,15.79,250.0,22.0,11.0,16.0,34417388de13fbcd12cfcbd9d1b8dfbd,delivered,MT,cuiaba
168,0068e836900867da359bd81db9227a33,1,735413ccfa564132a231aad945ef85ad,5b67882648febfb6e1225e6ad7164f6b,2017-10-05 02:24:43,96.99,16.44,300.0,22.0,15.0,22.0,26355ea90aab63ebf5e90caa825a943d,delivered,RS,porto alegre
169,0068fb0e223115e911d362627e8b8800,1,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,2018-07-31 02:50:11,77.9,13.89,180.0,17.0,10.0,13.0,f0bc088c671f31458f73cc1a6a347842,delivered,SP,sao paulo
170,006c42f310102c1910b3c5793ce5fc34,1,b20004b530789d5db586f589da0ef3e3,afa6714acee029b2dfdf357e5579cc03,2018-08-08 16:24:34,229.99,20.8,800.0,36.0,31.0,26.0,d63e92aea6fb367972e3cc4f232a1976,delivered,PR,curitiba
171,006cb7cafc99b29548d4f412c7f9f493,1,e10758160da97891c2fdcbc35f0f031d,323ce52b5b81df2cd804b017b7f09aa7,2018-02-22 13:35:28,56.0,14.14,2200.0,16.0,2.0,11.0,97dc92f1aae3a7db8b252d1b8466910e,delivered,DF,brasilia
172,006cba07f62f921fe4f58365bde2b2eb,1,83d199d296c44101c8c3b5c9c0cce9ea,850f4f8af5ea87287ac68de36e29107f,2017-08-20 21:05:07,69.99,11.99,500.0,18.0,6.0,21.0,c4e00400b6f79caa802740faa2829161,delivered,SP,itapura
173,006dd93155bc2abd844cc5eed3a0fe7f,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2017-12-07 01:29:28,49.9,7.78,100.0,16.0,5.0,20.0,1b9506de3da8fd318853195b13fb2dda,delivered,SP,sao paulo
174,006df90050498994d670b40da4651d22,1,85d619318aa201aca57171aabeed0048,cea729054f157f5870bdd321a958d994,2018-08-16 14:15:12,14.0,7.39,150.0,21.0,4.0,19.0,5c94f28f54aa13e14aaf67039511f318,delivered,SP,sao paulo
175,006e05e81c068ddc38e48ebe189b922e,1,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018-01-03 22:07:25,29.0,14.1,250.0,16.0,2.0,11.0,ebcf50ec311622a9b17a720a655a489b,delivered,MG,santa luzia
176,006e43460a55bc60c0a437521e426529,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-05-17 01:30:22,99.0,43.06,9000.0,42.0,12.0,39.0,23bfd4316e261786deed5a08231c75bc,delivered,SP,guaruja
177,006e91ddb0674525f84ce0da0655c7ba,1,8474d936fee23f0c45620cc2022871cc,2528513dd95219a6013d4d05176e391a,2018-04-16 19:31:09,499.0,30.35,10050.0,50.0,30.0,40.0,aab60551b0c17b5dd31690b0d1bf3911,delivered,SP,sao paulo
179,0070092bb6004faafa287e5fc35971e9,1,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,2017-07-31 11:55:24,149.0,14.06,1700.0,30.0,35.0,25.0,399d1e628c48b7c3b6389098be566cfd,delivered,SP,sao paulo
180,0071ee2429bc1efdc43aa3e073a5290e,1,00ffe57f0110d73fd84d162252b2c784,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-01-26 14:17:41,179.98,12.46,16000.0,16.0,2.0,11.0,081a2d41949e652a50988fd39febb4a8,delivered,SP,sao paulo
181,0072847849eafe70995fa51a714c81ac,1,0f80705139ce16ea35bb489987399b55,de23c3b98a88888289c6f5cc1209054a,2018-05-18 04:52:44,219.99,14.9,550.0,30.0,20.0,20.0,727dc68f327d34b77009f5d3da5250d9,delivered,SP,iguape
184,00772b2af35643653f108fdac1155ee3,1,85b8a24337b4e2571f8fee38f4253a06,c3867b4666c7d76867627c2f7fb22e21,2017-05-02 11:05:19,37.0,10.96,300.0,20.0,15.0,18.0,3fa57a1801314f5064ffebcc14d2063b,delivered,SP,indaiatuba
185,00789ce015e7e5791c7914f32bb4fad4,1,f9d774a1820f792952eea079a40a7c6b,2709af9587499e95e803a6498a5a56e9,2017-07-04 23:43:34,154.0,14.83,500.0,28.0,3.0,19.0,342c4258969c528c3469db9acaf6b0ad,delivered,RJ,rio de janeiro
187,0079bca8e89bd52fdb87408e4f3fb94d,1,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-05-10 03:31:09,49.9,7.39,150.0,16.0,16.0,11.0,137f50d5bfbcfb9578c50605cc9adb16,delivered,SP,sao paulo
188,007bbb40c95870c0f75a7855f2636c65,1,0ec7b6a863e219792bc4d50d3a62a839,1e8b33f18b4f7598d87f5cbee2282cc2,2018-04-30 11:31:27,148.9,13.95,7474.0,54.0,29.0,40.0,72a46280034e63cc3703b1f969f65733,delivered,SP,sao paulo
189,007beb35f98c075747e6fc4fd1c0cb73,1,ce130b350f529a1d6288f927da7404ea,e38db885400cd35c71dfd162f2c1dbcf,2017-09-28 08:50:17,64.9,18.69,1450.0,45.0,10.0,15.0,e5c49220ea97eddff8b1fbb594913a43,delivered,RJ,rio de janeiro
190,007c7cb12ef3567531307ca78d395758,1,15c30c08ae39469fbf52befff9569adb,7e93a43ef30c4f03f38b393420bc753a,2018-02-26 11:47:38,179.0,16.0,490.0,18.0,11.0,13.0,b4c4af6dbbbbafcfd8d6863fa0fc6e61,delivered,GO,itaberai
193,0080eebb288dba1857ccf048dfe6bdfe,1,2083a6feb4bbb31f6abc92fc24e468c0,cc419e0650a3c5ba77189a1882b7556a,2017-08-21 17:45:16,7.0,14.1,150.0,19.0,15.0,15.0,6dc7d8b1ac961fe9d43edb6ecadd5f10,delivered,PR,curitiba
194,0081ab2c99dc85945c28926b77dc6960,1,e1c0a39b7f806727ea5121c60035ed3c,96493fab2fbb13a14d0c0e8772eef5c3,2018-02-20 23:31:20,269.0,10.7,200.0,18.0,9.0,16.0,410b01953ef40c9962bb6dc6578c7ff1,delivered,SP,cotia
195,0081ce648af7d6a7bac2a93b6035d1e3,1,1d417ca09479182e9fdf13a1c77c309f,54965bbe3e4f07ae045b90b0b8541f52,2017-11-16 02:51:05,99.9,17.95,1300.0,20.0,30.0,30.0,21fac8ff24f5231ff8f105323fea28a7,delivered,RS,santa cruz do sul
196,0084209c576daad6ff4534902fcb4892,1,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2017-07-11 17:38:02,69.9,15.24,800.0,45.0,15.0,35.0,7bfe2d37d3643c4bd9fe6fd5c4228d0e,delivered,RJ,rio de janeiro
199,008720830a8a30e39e6f22f81818a141,1,22d65c4f3ab25834df12163a3403da32,7a67c85e85bb2ce8582c35f2203ad736,2017-08-17 16:55:17,57.99,11.73,1000.0,42.0,25.0,15.0,f1af79ed0c452b79fec6a0217f60a6da,delivered,SP,sao paulo
200,0087889a1c836be17f58afd7f1729a4a,1,62c89abe1afe3a23c17765d462718a4c,fe2032dab1a61af8794248c8196565c9,2017-10-27 11:35:25,259.0,10.63,540.0,23.0,13.0,19.0,c6f1de87b7344ea1d33400c3c15b1a47,delivered,SP,campinas
201,008819c6d5f6da6fa5cd9d50ca927cf4,1,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,2018-08-06 21:50:11,55.0,7.65,250.0,16.0,2.0,20.0,f453853c7750dfea2b35f2a89382003e,delivered,SP,sao paulo
202,00891ba5de66f55000ee358ceea9b345,1,eb8dbe7d2dd22ab3547925e49a78feb3,218d46b86c1881d022bce9c68a7d4b15,2017-05-19 17:35:15,133.0,16.69,650.0,18.0,18.0,18.0,03ed7b1b35f2e55b0f4d0b9e4e07b0c3,delivered,DF,brasilia
204,008a1b3db2a8bf63418c2cf7c7f494b1,1,5b3aa845bba5aa7ba1216e36ae882cfa,8b28d096634035667e8263d57ba3368c,2018-04-06 09:48:39,14.89,18.23,75.0,16.0,10.0,11.0,cc2db083341ec9bb757b9f9a70b289d9,delivered,MG,brumadinho
205,008a40c2b8b21893e04945ce58854b55,1,016711f78a6a87696645db0a6a834826,a5cba26a62b8b4d0145b68b841e62e7f,2018-05-04 20:54:23,99.0,13.0,1150.0,27.0,22.0,39.0,a11dde3e6e22e6541818f5e81563bfc7,delivered,SP,bariri
206,008c3a655c66f4d92370d0d422732f69,1,f71a7c95a86564873cd996896b2976f6,955fee9216a65b617aa5c0531780ce60,2018-03-12 04:08:25,90.0,9.44,900.0,28.0,29.0,12.0,f9f9943ef9d29a86f10de3b43cd84356,delivered,SP,sorocaba
207,008ce8764db2e397e153000e017475b6,1,52a8061c8e8e8cea30b41344aac26431,2e1c9f22be269ef4643f826c9e650a52,2018-05-22 20:57:50,43.49,27.39,600.0,74.0,15.0,15.0,763a720a236f5b8efe8220ef8b87bc81,delivered,SP,sao paulo
208,008cfe221ab054c89bc31720098cca51,1,77fdeb8d4f7502f75b6779205f30a875,3b872fd4747f01cc56206f2934198618,2018-08-10 08:05:09,109.99,36.85,12250.0,62.0,27.0,47.0,9890d391eac598a0bba5c6b6be617388,delivered,SP,sao paulo
209,008d9bf350ff02ed444b3452cf3f57e0,1,efec0b0b076ce3f164b80145743ebc02,1da3aeb70d7989d1e6d9b0e887f97c23,2018-06-12 09:11:48,9.99,15.23,245.0,18.0,12.0,13.0,84f30d2805ae1bddbe5deefc84c80cd0,delivered,ES,vila velha
210,008d9bf350ff02ed444b3452cf3f57e0,2,efec0b0b076ce3f164b80145743ebc02,1da3aeb70d7989d1e6d9b0e887f97c23,2018-06-12 09:11:48,9.99,15.23,245.0,18.0,12.0,13.0,84f30d2805ae1bddbe5deefc84c80cd0,delivered,ES,vila velha
211,008dc31c0ae7121f2791953ae5f532c3,1,d5f1f35337b832cc42168c69511e311d,6a8b085f816a1f75f92dbac6eb545f8f,2018-01-11 11:33:49,28.5,34.15,100.0,24.0,2.0,17.0,0855edaada8d5aeef50b56f26e604932,delivered,MA,sao luis
212,008dd5e80ebf8f849aa0c5bf4e22ce7a,1,7583d9a579408cb84bbc7b0e4548ec18,7ad32824caee82087b3e2e5f33b1bf32,2018-03-28 02:56:19,199.0,8.74,5650.0,40.0,15.0,23.0,3c138c472fb6f243ea59fa2589b20440,delivered,SP,bauru
213,008eaf9004164883520d0bd32b107261,1,fa28f114992077c601cdb9810c5108a4,8e6cc767478edae941d9bd9eb778d77a,2017-07-18 02:10:13,135.9,21.44,2500.0,33.0,31.0,23.0,b2a65630374da38ec0653226f3ea4dbb,delivered,RJ,rio de janeiro
214,008f831b7185cff7ab35a46c37d64cd2,1,23f91e3d76be3938bfad0ff292392502,1690cada046eb7e92c12f98b1f8a8167,2018-07-03 11:50:14,249.0,37.09,4500.0,24.0,19.0,18.0,e19a18812eb4e4fadf5db16932c2595b,delivered,PR,foz do iguacu
215,008fab5602c441d51f30b1464f5d4643,1,f23c48d81cd6a0c87f5c3b14aac68371,ebd2d60905fb58271facef5596b620d3,2017-02-26 10:37:41,49.99,15.56,900.0,30.0,30.0,16.0,337e39b83fac394e62eb7876f45ee981,delivered,MG,lagoa santa
216,0091a677651feaf5a08d7bb147681e14,1,bf06a69bb27c58156391de458700f3e7,6560211a19b47992c3666cc44a7e94c0,2018-08-28 13:44:42,38.0,7.53,300.0,16.0,2.0,11.0,93d82c58a8f2b0d2db80f16867b99edd,delivered,SP,campinas
217,00921e4911895b93c7b4fc0d80c0815e,1,cbecf0dca7a42c56c9ad9e20c74af1fd,688756f717c462a206ad854c5027a64a,2018-06-19 14:17:26,85.0,11.62,1110.0,20.0,20.0,18.0,0825646a316d8b2bdddea079a5e01fda,delivered,SP,sao paulo
218,0093cbf16a6afb7f0ab7cc821b6f9e92,1,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2017-11-17 13:26:57,117.3,25.66,4105.0,67.0,10.0,67.0,dce4e5a6bad0519b5c92cd5c4bc880d5,delivered,SC,camboriu
220,00946f674d880be1f188abc10ad7cf46,2,9bb2d066e4b33b624cbdfec7d50b3dcb,5cf13accae3222c70a9cac40818ae839,2017-12-14 19:30:37,99.9,14.35,900.0,26.0,19.0,23.0,9583b047c90d4aa1c5c68b4065ba7f4e,delivered,SP,osasco
221,00949655cdd8d0465e433a5e6c9643e5,1,0ea04fc101523a27bb53845d14d7d809,8648b1e89e9b349e32d3741b30ec737e,2018-06-29 03:31:55,18.0,7.87,100.0,16.0,35.0,11.0,141bdfe99910207edd84c00700397580,delivered,SP,sao paulo
222,0094bd07f49fed90209ffa62d1ef26d6,1,d64e758afad411049a45e42c9a259241,5670f4db5b62c43d542e1b2d56b0cf7c,2018-05-09 04:12:53,11.53,7.39,100.0,16.0,11.0,11.0,de0c1a4d8c367c58d66e61dfa379f4cf,delivered,SP,praia grande
223,0094d4660e323945f84f5c29eb348aae,1,b596e2d70dd2f5fb5ff9ee2a1c803e5b,46dc3b2cc0980fb8ec44634e21d2718e,2018-01-30 22:14:25,269.99,39.41,6300.0,42.0,20.0,32.0,b2381a85f8237639da2719cd5981b007,delivered,SC,papanduva
224,0094dc9ea7e3cd54d95aea42685673ff,1,464383c22e65860826cf78650fe0f4e4,16090f2ca825584b5a147ab24aa30c86,2017-03-15 21:55:31,89.99,14.8,200.0,16.0,16.0,16.0,5c98ab90d6e953f282ff28ebc43a090e,delivered,RJ,rio de janeiro
225,0095790a64527ec83aeaaf99023c050e,1,e8c6039a25765995ac7c1ec2cbef5765,3d871de0142ce09b7081e2b9d1733cb1,2017-11-21 13:50:26,19.9,42.76,250.0,40.0,10.0,25.0,6081c7acb40f63731b3c982857c79581,delivered,MA,sao luis
227,009742b43f4530bc3db7f62332c50f4b,1,ee3e94e918d05a5da04a4cb547e91dcc,17e34d8224d27a541263c4c64b11a56b,2017-11-01 03:09:33,133.74,12.44,548.0,20.0,10.0,16.0,84dac31647902f79570207a7f29c2675,delivered,SP,santo andre
229,0097aafe2a01dd54e39888976160c377,1,dfbbf137ccb6af48e66d186a33118579,56e361f411e38dcef17cdc2a3d99628b,2018-08-28 02:35:10,62.0,8.59,450.0,20.0,30.0,30.0,6e6943d8c4822ead782b17d532e6ee63,delivered,SP,osasco
230,0097f0545a302aafa32782f1734ff71c,1,b6397895a17ce86decd60b898b459796,7901646fdd36a55f564ffaf2dbccaaf7,2018-03-09 18:30:41,158.0,10.68,1400.0,27.0,9.0,11.0,a60b063f8b715db294b889eae5acb4b6,delivered,SP,sao paulo
231,0097f0545a302aafa32782f1734ff71c,2,636598095d69a5718e67d2c9a3c7dde6,7901646fdd36a55f564ffaf2dbccaaf7,2018-03-09 18:30:41,308.0,31.16,3900.0,31.0,13.0,13.0,a60b063f8b715db294b889eae5acb4b6,delivered,SP,sao paulo
232,009838529bb913846ab6670d22865381,1,36826c711e5778c8d88a7311cc29c446,2d50d6282f8aa2257819a77bfaa0efe0,2018-06-20 09:31:04,129.0,47.4,5450.0,20.0,20.0,20.0,062cc8c5ff387d407645b93970baee73,delivered,MG,juiz de fora
233,0098dbda25722a3f019fe252a0cd10b3,1,568ba441f7f464dc73d23a91cf8ca671,cca3071e3e9bb7d12640c9fbe2301306,2017-09-27 02:45:37,143.54,21.49,2200.0,40.0,15.0,27.0,6ecb390e8056057a25a1b49c37206958,delivered,GO,sao joao d'alianca
234,009905140e9f8cc35d5be897937381db,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-03-26 12:49:18,39.99,18.23,350.0,25.0,8.0,19.0,c5452f24faa0b6d0febc5ec4ea9e3b13,delivered,GO,goiania
235,009905140e9f8cc35d5be897937381db,2,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-03-26 12:49:18,39.99,18.23,350.0,25.0,8.0,19.0,c5452f24faa0b6d0febc5ec4ea9e3b13,delivered,GO,goiania
236,00995d799817ecc3bd2abd8fbe59c430,1,f3b8bfa5b86249e75e5c0632acc0e82e,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-01 11:45:13,49.9,12.92,2550.0,20.0,20.0,30.0,266636baec3cfa8d854713f0b465a2cb,delivered,RJ,sao goncalo
237,00998f38df3012359ef195ca75ebb329,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-05-17 12:17:02,119.9,23.34,400.0,19.0,13.0,19.0,592fe733eef8c8ab12d27a84a98c94a6,delivered,PB,joao pessoa
238,009ac365164f8e06f59d18a08045f6c4,1,35557c68a22ecebcf066e25ca2ddc144,f8db351d8c4c4c22c6835c19a46f01b0,2017-11-29 00:11:24,16.9,15.1,300.0,17.0,7.0,12.0,7887f43daaa91055f85b6dd23cccdfcb,delivered,MG,cataguases
239,009c278fa2ed6e7ec498200b60193ca8,1,1629b469d01aadb4f92644039ad17d5c,ea8482cd71df3c1969d7b9473ff13abc,2018-01-17 13:10:34,29.99,15.1,300.0,17.0,4.0,12.0,f016a9301ce9a894a43e607fc0355014,delivered,SC,porto uniao
243,00a12754417a49a9dec20361849aa917,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2018-05-10 22:15:28,48.9,8.82,350.0,22.0,8.0,19.0,4cb9c04be8cfbc5c1e0519344c72a5ed,delivered,SP,sao paulo
